date,close,volume,move,
1/7/2015,46.23,29114061,-1,0.38292292
3/2/2015,43.88,31924049,0,0.396569235
6/29/2015,44.37,34081746,0,0.801249897
6/28/2016,49.44,38140658,-1,0.090828705
1/26/2016,52.17,28699484,0,0.848063891
1/4/2016,54.8,nan,0,0.220360377
1/27/2015,42.66,169163953,1,0.65726517
11/2/2015,53.24,30284982,0,0.97616821
1/6/2017,62.84,19922919,0,0.266698687
2/12/2015,43.09,33268831,0,0.84402038
12/2/2016,59.25,25515665,0,0.993299857
8/15/2014,44.79,41611308,0,0.514805991
12/6/2016,59.95,19907035,-1,0.034283853
12/23/2014,48.45,23656529,0,0.204454687
12/5/2016,60.22,23552658,0,0.947525996
11/17/2014,49.46,30318648,0,0.252948934
9/26/2016,56.9,21688720,0,0.644024406
7/22/2015,45.54,59152427,0,0.775874007
3/30/2016,55.05,22920330,0,0.405269779
10/29/2014,46.62,30283622,0,0.15668255
3/9/2015,42.85,32107957,0,0.568783404
1/29/2016,55.09,83137039,0,0.203864083
3/20/2017,64.93,12744200,0,0.456535112
8/26/2014,45,14877669,0,0.50339392
1/12/2017,62.61,20968223,0,0.31556248
10/14/2014,43.73,38120558,0,0.777337264
9/29/2016,57.4,25463536,0,0.296700549
3/6/2017,64.27,18750255,0,0.02439932
5/30/2014,40.94,34575579,0,0.301434094
2/11/2015,42.38,38262509,0,0.179872288
10/31/2014,46.95,35849656,0,0.761447851
6/12/2015,45.97,23930972,0,0.177299498
11/30/2016,60.26,34655435,0,0.972901564
3/8/2017,64.99,21510907,0,0.840576202
3/30/2017,65.71,15100400,0,0.296768072
10/14/2015,46.68,24645420,0,0.395591767
12/17/2014,45.74,34970865,-1,0.063462712
5/15/2015,48.3,28642694,0,0.701735081
5/18/2015,48.01,24136502,0,0.801016431
9/9/2015,43.07,33318847,0,0.392262217
9/16/2015,44.3,23256716,0,0.737929133
11/13/2014,49.61,26210433,0,0.096987419
12/22/2014,47.98,26565984,0,0.06855721
2/24/2016,51.36,32076012,0,0.467622912
3/16/2016,54.35,31297892,0,0.008621697
4/21/2016,55.78,36826521,1,0.589102856
7/15/2016,53.7,32024385,0,0.07005409
5/21/2015,47.42,22410698,0,0.193037447
6/24/2015,45.64,nan,0,0.965295802
2/9/2017,64.06,22644443,0,0.89270068
