date,close,volume,move,
8/14/2015,99.27,3185582,0,0.067297461
6/13/2014,100.49,4018653,0,0.1525425
8/8/2014,93.55,6506196,0,0.474534567
8/30/2016,115.36,5085332,0,0.685397626
11/25/2016,120.66,1709105,0,0.347084331
2/5/2016,115.4,13222990,0,0.711197893
11/18/2016,120,3655358,0,0.004078615
12/7/2015,116.42,4810666,0,0.706737391
10/17/2016,112.41,5655748,0,0.799582594
8/25/2014,94.44,4614287,0,0.622900805
3/6/2017,128.03,2905507,0,0.387732885
6/4/2015,96.31,4702848,0,0.246426955
1/21/2016,117.84,9826175,0,0.93027191
10/7/2015,101.77,6504796,0,0.876758204
1/25/2017,121.79,3415900,0,0.996811339
11/4/2014,94.47,5802179,0,0.67601033
5/20/2015,100.11,6185077,0,0.218208027
6/20/2014,101.92,5418106,0,0.980207133
10/14/2016,114.09,5312532,0,0.017396661
5/31/2016,122.06,7995178,0,0.421714593
7/13/2016,122.82,3464177,0,0.729763127
6/25/2014,101.61,3662169,0,0.88542032
3/3/2015,99.74,8149729,0,0.183716514
1/21/2015,90.34,8682226,0,0.813508975
7/20/2016,126.06,3353313,0,0.952921372
6/7/2016,121.9,4562104,0,0.866842356
11/6/2015,113.31,4615631,0,0.993415742
12/19/2016,122.99,3545487,0,0.45706437
9/17/2015,97.84,7584642,0,0.696026846
2/11/2016,116.73,7523670,0,0.420462148
2/25/2016,118.37,6032129,0,0.804864981
2/28/2017,127.65,4619284,0,0.20071984
9/15/2015,98.19,5142600,0,0.906352977
10/11/2016,113.68,3943282,0,0.608114353
3/2/2015,100,12363347,0,0.608125326
10/15/2014,90.44,10469312,0,0.687822813
2/27/2017,126.99,5184016,0,0.517949015
2/13/2015,95.65,6762195,0,0.937767297
7/1/2016,120.4,3798100,0,0.199579384
2/26/2015,99.51,16098778,0,0.345606016
4/15/2015,96.44,6604429,0,0.592785816
10/27/2016,112.08,2960726,0,0.940065752
12/15/2014,88.46,10121636,0,0.24907942
10/7/2014,92.81,6095819,0,0.570036379
7/14/2016,123.93,6011933,0,0.036951519
7/2/2014,100.53,3222376,0,0.323837082
7/15/2015,99.07,7572526,0,0.49222417
10/31/2014,93.73,6800889,0,0.52109141
10/6/2014,93.84,4278576,0,0.838863324
3/17/2016,123.16,6096408,0,0.212813777
5/14/2015,97.71,4743954,0,0.832816393
2/1/2016,124.61,6186614,0,0.405041732
7/29/2016,117.65,7460860,0,0.164432356
3/8/2016,118.42,6221599,0,0.202624693
3/14/2017,127.8,2492670,0,0.345018629
12/21/2016,123.18,2762883,0,0.914986768
12/2/2014,95.11,10389676,0,0.113043684
11/14/2014,96.21,7793438,0,0.59144877
8/12/2016,119.52,3015659,0,0.224059573
5/4/2015,96.13,8426262,0,0.698488418
4/13/2016,126.89,4978440,0,0.013472987
9/13/2016,114.73,4162162,0,0.381006923
3/27/2015,96.96,4642382,0,0.299134864
3/3/2017,127.9,4071613,0,0.078023401
11/25/2015,114.4,7477153,0,0.10898737
7/22/2015,97.58,5392596,0,0.516397318
7/23/2014,95.35,9484381,0,0.213353818
7/7/2016,120.92,3621346,0,0.574379977
8/26/2014,94.11,6394543,0,0.8823833
2/4/2015,94.05,6464783,0,0.386410158
1/27/2017,122.86,3592676,0,0.252907329
7/31/2015,99.86,7646980,0,0.105704897
2/24/2016,117.06,5346989,0,0.34343673
10/27/2015,111.64,10013342,0,0.599379781
4/21/2016,125.79,7927205,0,0.613623313
7/25/2016,127.4,6210059,1,0.470501751
10/21/2016,113.93,10108048,0,0.050810994
8/17/2015,100.66,5204060,0,0.637994275
6/26/2015,97.29,6039506,0,0.372480133
2/16/2017,126.7,3006011,0,0.575736828
8/19/2016,115.01,7065676,0,0.533133188
10/12/2015,103.24,3321015,0,0.6440376
3/31/2017,129.61,3023900,0,0.177445976
3/24/2016,123.29,5796994,0,0.284526024
10/7/2016,113.45,4153139,0,0.77744357
7/29/2014,95.82,6712670,0,0.176731282
7/12/2016,122.25,3742030,0,0.014455489
1/20/2015,90.8,6967278,0,0.873184626
5/2/2014,101.43,4934023,0,0.599195008
3/11/2016,121.55,7036711,0,0.803985351
12/23/2016,123.14,2164391,0,0.784871751
4/9/2015,96.55,4790037,0,0.385371163
2/10/2016,117.54,5716552,0,0.769048108
2/23/2017,128.27,3177951,0,0.545636987
3/10/2016,119.98,6171431,0,0.072620626
3/24/2017,129.34,3568234,0,0.920469163
5/26/2015,98.46,7123129,0,0.547499827
12/9/2016,121.26,2623713,0,0.242820079
11/19/2015,113.3,5323499,0,0.545645014
7/22/2016,128.26,4304163,0,0.205443897
1/18/2017,122.71,3395003,0,0.551033838
1/27/2016,120.87,7081277,0,0.36831394
3/16/2015,97.15,4772244,0,0.273878432
7/13/2015,98.43,4578676,0,0.89989396
12/22/2015,117.72,4091991,0,0.655987652
11/20/2014,96.64,4551916,0,0.496940359
9/16/2015,98.69,5100187,0,0.930520864
12/2/2016,118.24,3348723,0,0.260012029
6/16/2016,122.47,3931956,0,0.431060371
1/8/2016,115.48,6103431,0,0.607590309
10/27/2014,92.01,4078298,0,0.10486759
11/30/2015,114.16,7872034,0,0.557846838
5/17/2016,127.69,5820763,0,0.848251239
3/7/2016,117.15,5635944,0,0.514808643
10/2/2014,94.12,4123290,0,0.096704037
11/4/2016,111.04,3457385,0,0.771605516
8/23/2016,115.19,4305419,0,0.502977059
7/19/2016,126.5,6277670,0,0.197754566
10/1/2014,94.19,5339524,0,0.373142667
5/8/2014,101.95,3384503,0,0.740590289
9/8/2016,116.17,3085582,0,0.18679355
6/11/2014,100.42,6606053,0,0.369176634
4/19/2016,128.86,4605325,0,0.212849335
2/1/2017,122.42,3233576,0,0.99566378
8/9/2016,118.31,3491668,0,0.071719408
8/13/2015,99.37,4636402,0,0.493485536
10/29/2014,92.73,5300445,0,0.401149702
1/9/2015,93.21,4283293,0,0.993779513
8/1/2016,118.01,4208757,0,0.199839065
12/19/2014,93.22,10284328,0,0.685834364
10/23/2015,112.59,11636564,0,0.2128535
3/31/2015,97.44,5616991,0,0.491804711
9/14/2016,115.18,4530713,0,0.444304932
10/22/2015,110.87,25004228,0,0.739340051
8/29/2014,93.72,4640333,0,0.279303538
8/2/2016,117.7,4504168,0,0.585919257
1/15/2015,91.38,5737468,0,0.53723748
10/24/2014,91.67,5263046,0,0.59461517
2/21/2017,128.04,3053036,0,0.571849189
3/25/2015,98.14,6030541,0,0.88748513
11/10/2016,114.51,4437167,0,0.768051978
8/29/2016,115.41,4982952,0,0.828370376
5/21/2015,99.28,4730442,0,0.491727983
1/5/2016,119.2,6314015,0,0.749911375
1/10/2017,120.25,3108394,0,0.586347004
3/22/2017,129.1,3174246,0,0.3692953
6/2/2014,102.03,3006780,0,0.473838527
5/29/2015,95.93,6439140,0,0.421377589
12/16/2015,117.84,6306287,0,0.627192395
11/10/2014,95.11,5123874,0,0.387072073
2/24/2015,94.98,5643590,-1,0.102674964
10/19/2015,104.49,6742684,0,0.716246061
3/16/2017,127.98,3945669,0,0.662434353
3/30/2015,97.88,4074543,0,0.118810214
10/30/2014,93.38,3965528,0,0.41728493
8/15/2014,93.79,4284507,0,0.993406702
5/30/2014,101.43,4232438,0,0.346949862
8/1/2014,94.3,4576448,0,0.952466047
12/28/2015,118.75,2777327,0,0.079752001
1/29/2016,123.78,10321219,0,0.763016915
9/9/2016,114.58,4961070,0,0.248531404
7/21/2014,97.55,6510632,0,0.503589982
10/24/2016,113.57,6173488,0,0.305647042
12/14/2016,122.84,4967405,0,0.471210165
3/6/2015,97.13,9677859,0,0.346804246
3/4/2015,100.25,9179359,0,0.503934199
9/4/2014,93.01,4849754,0,0.891636298
12/28/2016,122.68,1980189,0,0.217374938
12/12/2014,90.62,8696756,1,0.432950828
5/28/2015,96.48,10204033,0,0.718051005
10/9/2015,102.76,5565677,0,0.25587508
12/7/2016,119.92,4059907,0,0.383342032
12/4/2015,116.2,7778164,0,0.77452384
12/23/2014,94.22,3596392,0,0.811425692
1/20/2017,122.26,4887114,0,0.001175908
11/11/2016,114.22,4331192,-1,0.504609948
5/11/2015,97.51,4123700,0,0.11591779
10/14/2015,102.82,9074293,0,0.730511135
9/19/2016,115.21,3741507,0,0.902231174
1/5/2017,119.7,3660800,0,0.479051764
6/17/2016,122.27,8331396,0,0.459739688
9/2/2015,96.04,6601289,0,0.267743298
10/1/2015,98.78,4305315,0,0.145408149
1/13/2015,92.83,5971237,0,0.407426705
7/8/2014,100.09,3115055,0,0.145906821
9/8/2015,96.78,5648795,0,0.469064884
7/15/2016,123.61,3688425,0,0.099005643
4/22/2015,97.84,19254300,0,0.909020944
3/22/2016,123.82,3484693,0,0.028988388
2/6/2015,93.99,4662736,0,0.691312828
10/28/2015,112.94,4390331,0,0.313110104
4/14/2016,127.51,4812444,0,0.375933776
10/6/2016,113.92,3899954,0,0.941883126
8/16/2016,117.94,3333942,0,0.731566904
11/13/2014,95.48,4099804,0,0.296492323
3/23/2017,129,2774527,0,0.201636704
7/1/2014,101,3787745,0,0.057752505
12/11/2015,116.08,5736380,0,0.955636711
12/1/2014,95.78,5273749,0,0.526608196
10/16/2014,89.91,7526459,0,0.691049745
5/27/2016,123.25,3220817,0,0.499388954
7/5/2016,120.76,5191103,0,0.919245214
2/12/2016,117.93,8534917,0,0.305092737
7/11/2016,122,4266347,0,0.909932614
2/27/2015,98.9,7552453,0,0.032124521
7/8/2016,121.31,3809635,0,0.118418442
7/25/2014,95.72,4992812,0,0.52844902
3/15/2016,123.43,5061379,0,0.493218809
1/22/2015,90.89,7536416,0,0.159020345
1/16/2015,91.49,6926995,0,0.282866741
12/8/2014,92.61,11792656,0,0.887511925
3/20/2017,128.78,3415501,0,0.744568705
11/3/2014,93.61,4069904,0,0.449007053
5/15/2015,98.04,7607217,0,0.326571244
10/21/2015,102.54,7979647,-1,0.423636629
10/5/2016,113.41,3720334,0,0.399947902
4/11/2016,127.56,6967387,0,0.566910555
4/15/2016,127.78,3098381,0,0.041146277
10/13/2015,103.38,4309214,0,0.339639516
8/25/2016,115.43,6694088,0,0.420140605
